ID# ; Time ; State of Charge (BMS)/% ; Available Charge Power/kW ; Available Disharge Power/kW ; Battery Current/A ; Battery Voltage/V ; Battery Max Temp/°C ; Battery Min Temp/°C ; Battery Module 1 Temp/°C ; Battery Module 2 Temp/°C ; Battery Module 3 Temp/°C ; Battery Module 4 Temp/°C ; Battery Module 5 Temp/°C ; Battery Inlet Temp/°C ; Max Cell Voltage/V ; Max Cell Voltage No. ; Min Cell Voltage/V ; Min Cell Voltage No. ; Fan Status ; Fan Feedback Signal ; Auxiliary Battery Voltage/V ; Cumulative Charge Current/Ah ; Cumulative Disharge Current/Ah ; Cumulative Charge Power/kWh ; Cumulative Disharge Power/kWh ; Cumulative Operating Time/Days ; Inverter Capacitor Voltage/V ; Drive Motor Speed 1/RPM ; Drive Motor Speed 2/RPM ; Isolation Resistance/kOhms; BCV1 ; BCV2 ; BCV3 ; BCV4; BCV5; BCV6; BCV7; BCV8; BCV9; BCV10; BCV11; BCV12; BCV13; BCV14; BCV15; BCV16; BCV17; BCV18; BCV19; BCV20; BCV21; BCV22; BCV23; BCV24; BCV25; BCV26; BCV27; BCV28; BCV29; BCV30; BCV31; BCV32; BCV33; BCV34; BCV35; BCV36; BCV37; BCV38; BCV39; BCV40; BCV41; BCV42; BCV43; BCV44; BCV45; BCV46; BCV47; BCV48; BCV49; BCV50; BCV51; BCV52; BCV53; BCV54; BCV55; BCV56; BCV57; BCV58; BCV59; BCV60; BCV61; BCV62; BCV63; BCV64; BCV65; BCV66; BCV67; BCV68; BCV69; BCV70; BCV71; BCV72; BCV73; BCV74; BCV75; BCV76; BCV77; BCV78; BCV79; BCV80; BCV81; BCV82; BCV83; BCV84; BCV85; BCV86; BCV87; BCV88; BCV89; BCV90; BCV91; BCV92; BCV93; BCV94; BCV95; BCV96; Battery Module 6 Temp/°C; Battery Max Temp 2 /°C; Battery Min Temp 2 /°C; Battery Module 7 Temp/°C; Battery Module 8 Temp/°C; Battery Module 9 Temp/°C;Battery Module 10 Temp/°C; Available Charge Power2 /kW; Available Disharge Power2 /kW ; Cell Voltage Deviation; QCNS; Airbag H/wire Duty/%; Battery Heater 1 Temp/°C; Battery Heater 2 Temp/°C; State of Health (SOH)/%; Max Deterioration Cell no. ; Min Dererioration/%; Min Deterioration Cell no.; State of Chage (SOC) Display/%
0;2020-12-07 14:17:43;72.5;98.0;98.0;38.5;367.3;31;28;28;31;31;31;31;27;3.82;11;3.82;30;1;42;13.5;11797.1;11774.8;4308.2;4231.0;96.56;367;1900;1900;1000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
1;2020-12-07 14:17:54;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.84;3.82;3.84;3.84;3.82;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.82;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
2;2020-12-07 14:18:06;72.5;98.0;98.0;6532.8;369.9;31;28;28;31;31;31;31;27;3.86;94;3.84;1;1;41;13.5;11797.2;11774.8;4308.2;4231.0;96.56;370;1400;1400;1000;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
3;2020-12-07 14:18:17;72.5;98.0;98.0;6540.4;369.4;31;28;28;31;31;31;31;27;3.84;20;3.84;1;1;42;13.6;11797.2;11774.8;4308.2;4231.0;96.56;370;1300;1300;1000;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.82;3.82;3.84;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
4;2020-12-07 14:18:28;72.5;98.0;98.0;20.0;367.7;31;28;28;31;31;31;31;27;3.82;11;3.82;80;1;42;13.5;11797.2;11774.9;4308.2;4231.0;96.56;368;2300;2300;1000;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.82;3.82;3.82;3.82;3.84;3.82;3.84;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.84;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
5;2020-12-07 14:18:39;72.5;98.0;98.0;10.5;367.9;31;28;28;31;31;31;31;27;3.82;11;3.82;1;1;42;13.5;11797.2;11775.0;4308.2;4231.1;96.56;368;2500;2500;1000;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
6;2020-12-07 14:18:50;72.5;98.0;98.0;6544.9;369.1;31;28;28;31;31;31;31;27;3.84;20;3.84;1;1;42;13.5;11797.2;11775.0;4308.2;4231.1;96.56;369;800;800;1000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;31;32;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
7;2020-12-07 14:19:01;72.0;98.0;98.0;0.4;367.8;31;28;28;31;31;31;31;26;3.82;11;3.82;1;1;42;13.5;11797.2;11775.1;4308.2;4231.1;96.56;368;2200;2200;1000;3.82;3.84;3.84;3.82;3.82;3.84;3.84;3.82;3.84;3.84;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.82;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.84;3.82;3.84;3.82;3.84;3.84;3.84;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.84;3.84;31;31;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
8;2020-12-07 14:19:12;72.0;98.0;98.0;0.7;368.2;31;28;28;31;31;31;31;26;3.84;11;3.82;1;1;42;13.5;11797.2;11775.1;4308.2;4231.1;96.56;369;2200;2200;1000;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.82;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.82;3.82;3.84;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;31;31;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
9;2020-12-07 14:19:23;72.0;98.0;98.0;1.2;368.5;31;28;28;31;31;31;31;26;3.84;11;3.82;1;1;42;13.5;11797.2;11775.1;4308.2;4231.1;96.56;368;2300;2300;1000;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.84;3.84;3.84;3.82;3.84;3.82;3.82;3.84;3.82;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.82;3.84;3.84;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.84;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.82;3.84;3.82;3.82;31;31;31;31;31;31;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;75.5;
