ID# ; Time ; State of Charge (BMS)/% ; Available Charge Power/kW ; Available Disharge Power/kW ; Battery Current/A ; Battery Voltage/V ; Battery Max Temp/°C ; Battery Min Temp/°C ; Battery Module 1 Temp/°C ; Battery Module 2 Temp/°C ; Battery Module 3 Temp/°C ; Battery Module 4 Temp/°C ; Battery Module 5 Temp/°C ; Battery Inlet Temp/°C ; Max Cell Voltage/V ; Max Cell Voltage No. ; Min Cell Voltage/V ; Min Cell Voltage No. ; Fan Status ; Fan Feedback Signal ; Auxiliary Battery Voltage/V ; Cumulative Charge Current/Ah ; Cumulative Disharge Current/Ah ; Cumulative Charge Power/kWh ; Cumulative Disharge Power/kWh ; Cumulative Operating Time/Days ; Inverter Capacitor Voltage/V ; Drive Motor Speed 1/RPM ; Drive Motor Speed 2/RPM ; Isolation Resistance/kOhms; BCV1 ; BCV2 ; BCV3 ; BCV4; BCV5; BCV6; BCV7; BCV8; BCV9; BCV10; BCV11; BCV12; BCV13; BCV14; BCV15; BCV16; BCV17; BCV18; BCV19; BCV20; BCV21; BCV22; BCV23; BCV24; BCV25; BCV26; BCV27; BCV28; BCV29; BCV30; BCV31; BCV32; BCV33; BCV34; BCV35; BCV36; BCV37; BCV38; BCV39; BCV40; BCV41; BCV42; BCV43; BCV44; BCV45; BCV46; BCV47; BCV48; BCV49; BCV50; BCV51; BCV52; BCV53; BCV54; BCV55; BCV56; BCV57; BCV58; BCV59; BCV60; BCV61; BCV62; BCV63; BCV64; BCV65; BCV66; BCV67; BCV68; BCV69; BCV70; BCV71; BCV72; BCV73; BCV74; BCV75; BCV76; BCV77; BCV78; BCV79; BCV80; BCV81; BCV82; BCV83; BCV84; BCV85; BCV86; BCV87; BCV88; BCV89; BCV90; BCV91; BCV92; BCV93; BCV94; BCV95; BCV96; Battery Module 6 Temp/°C; Battery Max Temp 2 /°C; Battery Min Temp 2 /°C; Battery Module 7 Temp/°C; Battery Module 8 Temp/°C; Battery Module 9 Temp/°C;Battery Module 10 Temp/°C; Available Charge Power2 /kW; Available Disharge Power2 /kW ; Cell Voltage Deviation; QCNS; Airbag H/wire Duty/%; Battery Heater 1 Temp/°C; Battery Heater 2 Temp/°C; State of Health (SOH)/%; Max Deterioration Cell no. ; Min Dererioration/%; Min Deterioration Cell no.; State of Chage (SOC) Display/%
0;2020-10-29 08:17:44;75.0;98.0;98.0;8.2;373.1;29;29;29;29;29;29;29;29;3.88;3;3.88;1;0;0;14.6;11525.3;11501.4;4209.6;4133.4;94.0;373;1000;1000;1000;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;29;29;29;29;29;29;29;98.0;98.0;0;1;85;0;0;100.0;46;100.0;1;78.5;
1;2020-10-29 08:17:55;75.0;98.0;98.0;5.2;373.0;29;29;29;29;29;29;29;29;3.88;15;3.88;1;0;0;14.6;11525.3;11501.4;4209.6;4133.4;94.0;373;900;900;1000;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.5;
2;2020-10-29 08:18:07;75.0;98.0;98.0;4.2;373.0;29;29;29;29;29;29;29;29;3.88;23;3.88;1;0;0;14.6;11525.3;11501.4;4209.6;4133.4;94.0;373;1000;1000;1000;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.88;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.86;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.86;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.5;
3;2020-10-29 08:18:18;75.0;98.0;98.0;9.3;372.8;29;29;29;29;29;29;29;30;3.88;11;3.88;1;0;0;14.6;11525.3;11501.5;4209.6;4133.4;94.0;372;200;200;1000;3.86;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.0;
4;2020-10-29 08:18:29;75.0;98.0;98.0;6543.9;372.9;29;29;29;29;29;29;29;30;3.88;36;3.88;1;0;0;14.6;11525.3;11501.6;4209.6;4133.4;94.0;373;1800;1800;1000;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.9;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.9;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.9;3.88;3.88;3.88;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;3.9;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.0;
5;2020-10-29 08:18:40;74.5;98.0;98.0;36.7;370.7;29;29;29;29;29;29;29;30;3.86;11;3.84;1;0;0;14.6;11525.3;11501.6;4209.6;4133.5;94.0;370;2500;2500;1000;3.84;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;29;29;29;29;29;29;29;98.0;98.0;0;1;85;0;0;100.0;46;100.0;1;78.0;
6;2020-10-29 08:18:51;74.5;98.0;98.0;6529.9;373.8;29;29;29;29;29;29;29;30;3.88;11;3.88;1;0;0;14.6;11525.3;11501.7;4209.6;4133.5;94.0;374;1700;1700;1000;3.88;3.9;3.88;3.9;3.88;3.9;3.88;3.9;3.88;3.88;3.9;3.88;3.88;3.9;3.88;3.9;3.88;3.88;3.88;3.9;3.88;3.88;3.9;3.9;3.9;3.9;3.88;3.9;3.88;3.9;3.88;3.9;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.0;
7;2020-10-29 08:19:02;74.5;98.0;98.0;55.0;369.8;29;29;29;29;29;29;29;30;3.84;11;3.84;8;0;0;14.6;11525.4;11501.7;4209.6;4133.5;94.0;369;2000;2000;1000;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;3.86;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.0;
8;2020-10-29 08:19:13;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;3.88;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.0;
9;2020-10-29 08:19:24;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;29;29;29;29;29;29;29;98.0;98.0;0;1;80;0;0;100.0;46;100.0;1;78.0;
